"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-24";"00:25:23";92.1;11.6
"2013-04-24";"00:25:02";94.5;12.3
"2013-04-24";"00:23:36";92.1;11.7
"2013-04-24";"00:23:15";92.1;11.8
"2013-04-24";"00:22:21";86.4;11.4
"2013-04-24";"00:08:27";92.1;11.8
"2013-04-24";"00:07:07";86.4;11.4
"2013-04-24";"00:06:46";94.5;12.4
"2013-04-24";"00:03:23";92.1;11.8
"2013-04-24";"00:02:02";86.4;11.4
"2013-04-24";"00:01:41";94.5;12.4
"2013-04-24";"00:00:26";92.1;11.7
"2013-04-23";"23:59:54";;
"2013-04-23";"23:43:51";92.1;11.8
"2013-04-23";"23:41:32";86.4;11.3
"2013-04-23";"23:40:55";94.5;12.2
"2013-04-23";"23:39:08";92.1;11.7
"2013-04-23";"23:39:02";86.4;11.4
"2013-04-23";"23:36:01";86.4;11.3
"2013-04-23";"23:34:03";92.1;11.7
"2013-04-23";"23:33:31";86.4;11.2
"2013-04-23";"23:31:39";94.4;12.1
"2013-04-23";"23:31:02";94.4;12
"2013-04-23";"23:28:59";92.1;11.7
"2013-04-23";"23:28:26";86.4;11.2
"2013-04-23";"23:27:22";92.1;11.6
"2013-04-23";"23:25:57";94.4;12
"2013-04-23";"23:25:14";86.4;11.1
"2013-04-23";"23:22:18";92.1;11.6
"2013-04-23";"23:20:52";94.4;12
"2013-04-23";"23:20:09";86.4;11.1
"2013-04-23";"23:17:13";92.1;11.6
"2013-04-23";"23:15:48";94.4;12
"2013-04-23";"23:15:05";86.4;11.1
"2013-04-23";"23:12:09";92.1;11.6
"2013-04-23";"23:10:43";94.4;12
"2013-04-23";"23:10:00";86.4;11.1
"2013-04-23";"22:39:37";92.1;11.4
"2013-04-23";"22:37:24";94.4;11.6
"2013-04-23";"22:37:18";86.3;10.5
"2013-04-23";"22:36:46";94.4;11.5
"2013-04-23";"22:35:47";86.3;10.4
"2013-04-23";"22:34:32";92.1;11.4
"2013-04-23";"22:32:40";92.1;11.5
"2013-04-23";"22:31:41";94.4;11.5
"2013-04-23";"22:31:25";94.4;11.6
"2013-04-23";"22:31:20";94.4;11.6
"2013-04-23";"22:31:09";86.3;10.5
"2013-04-23";"22:31:03";92.1;11.4
"2013-04-23";"22:27:46";92.1;11.5
"2013-04-23";"22:26:15";92.1;11.4
"2013-04-23";"22:26:04";86.3;10.5
"2013-04-23";"22:25:32";94.4;11.6
"2013-04-23";"22:21:10";92.1;11.4
"2013-04-23";"22:20:59";86.3;10.5
"2013-04-23";"22:20:27";94.4;11.6
"2013-04-23";"22:20:22";86.3;10.6
"2013-04-23";"22:19:28";92.1;11.5
"2013-04-23";"22:19:23";94.5;11.6
"2013-04-23";"22:16:11";94.5;11.7
"2013-04-23";"22:15:44";92.1;11.6
"2013-04-23";"22:15:38";92.1;11.6
"2013-04-23";"22:15:17";86.3;10.6
"2013-04-23";"21:54:15";92.2;12
"2013-04-23";"21:54:09";92.2;12.1
"2013-04-23";"21:53:53";92.2;12
"2013-04-23";"21:52:22";94.5;12.4
"2013-04-23";"21:44:42";92.2;12.1
"2013-04-23";"21:43:11";86.4;11.6
"2013-04-23";"21:42:13";94.5;12.4
"2013-04-23";"21:39:38";92.2;12.1
"2013-04-23";"21:38:07";86.4;11.6
"2013-04-23";"21:37:13";86.5;11.6
"2013-04-23";"21:37:08";94.5;12.4
"2013-04-23";"21:35:10";92.2;12.2
"2013-04-23";"20:54:38";92.3;12.4
"2013-04-23";"20:53:18";86.5;11.8
"2013-04-23";"20:53:07";92.3;12.3
"2013-04-23";"20:51:25";94.6;12.8
"2013-04-23";"20:51:09";86.5;11.9
"2013-04-23";"20:49:54";92.3;12.4
"2013-04-23";"20:48:45";86.5;12
"2013-04-23";"20:47:51";94.6;12.9
"2013-04-23";"20:47:19";92.3;12.5
"2013-04-23";"20:45:54";86.5;12.1
"2013-04-23";"20:34:56";92.3;12.6
"2013-04-23";"20:34:24";94.6;13.1
"2013-04-23";"20:33:46";86.6;12.5
"2013-04-23";"20:33:20";86.6;12.6
"2013-04-23";"20:32:10";94.6;13.2
"2013-04-23";"20:29:51";92.3;12.6
"2013-04-23";"20:28:20";92.3;12.7
"2013-04-23";"20:28:15";86.6;12.6
"2013-04-23";"20:27:27";94.6;13.4
"2013-04-23";"20:26:49";86.6;12.7
"2013-04-23";"20:23:15";92.3;12.7
"2013-04-23";"20:22:22";94.6;13.4
"2013-04-23";"20:21:44";86.6;12.7
"2013-04-23";"19:04:29";92.4;13.2
"2013-04-23";"19:04:23";82.6;13.5
"2013-04-23";"19:04:18";82.4;13.5
"2013-04-23";"19:04:13";82.3;13.5
"2013-04-23";"19:04:07";82.1;13.5
"2013-04-23";"19:04:02";81.8;13.5
"2013-04-23";"19:03:56";81.4;13.5
"2013-04-23";"19:03:51";81;13.5
"2013-04-23";"19:03:46";80.5;13.4
"2013-04-23";"19:03:40";80.2;13.4
"2013-04-23";"19:03:35";79.9;13.4
"2013-04-23";"19:03:29";79.4;13.4
"2013-04-23";"19:03:18";79.3;13.4
"2013-04-23";"19:03:13";79.5;13.4
"2013-04-23";"19:03:08";79.6;13.4
"2013-04-23";"19:03:02";79.8;13.4
"2013-04-23";"19:02:57";80.2;13.4
"2013-04-23";"19:02:51";80.5;13.4
"2013-04-23";"19:02:46";80.9;13.4
"2013-04-23";"19:02:41";81.4;13.5
"2013-04-23";"19:02:35";81.7;13.5
"2013-04-23";"19:02:30";81.8;13.5
"2013-04-23";"19:02:24";82.1;13.5
"2013-04-23";"19:02:19";82.2;13.5
"2013-04-23";"19:02:13";82.4;13.5
"2013-04-23";"19:02:08";82.7;13.5
"2013-04-23";"19:02:02";83;13.5
