"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-06-13 00:00:00";"2013-06-14 00:00:00";75.5743;15.96727;42.8;95.1;16.39778;5.36605;6.7;28.2
"2013-06-14 00:00:00";"2013-06-15 00:00:00";73.94457;15.37936;42.4;94.7;16.48347;4.27607;6.4;27.6
"2013-06-15 00:00:00";"2013-06-16 00:00:00";73.0912;14.92134;50.3;94.8;17.19368;4.65169;7.2;27.7
"2013-06-16 00:00:00";"2013-06-17 00:00:00";71.56364;16.84918;32.4;94.9;17.27129;6.08772;6.4;35.9
"2013-06-17 00:00:00";"2013-06-18 00:00:00";80.312;12.10071;48.6;95.1;14.64038;5.14619;6.9;25.3
"2013-06-18 00:00:00";"2013-06-19 00:00:00";88.72353;3.52918;85.7;94.2;7.46275;0.97145;6.2;9.3
"2013-06-19 00:00:00";"2013-06-20 00:00:00";;;;;;;;
"2013-06-20 00:00:00";"2013-06-21 00:00:00";;;;;;;;
"2013-06-21 00:00:00";"2013-06-22 00:00:00";;;;;;;;
"2013-06-22 00:00:00";"2013-06-23 00:00:00";69.72846;15.51273;43.3;94.8;17.63315;4.88967;6.7;27
"2013-06-23 00:00:00";"2013-06-24 00:00:00";72.4448;14.81631;38.5;94.7;15.85623;4.93495;5;27.6
"2013-06-24 00:00:00";"2013-06-25 00:00:00";75.50857;13.9641;41.8;94.8;15.62442;3.52852;8.9;28.1
"2013-06-25 00:00:00";"2013-06-26 00:00:00";73.91995;16.3269;46.2;94.9;17.2238;4.74927;8.8;28.8
"2013-06-26 00:00:00";"2013-06-27 00:00:00";75.84193;14.923;42.1;95;17.11265;5.48365;6.6;29.4
"2013-06-27 00:00:00";"2013-06-28 00:00:00";78.15593;14.11675;45.9;94.8;14.23843;4.95445;5.4;26.1
"2013-06-28 00:00:00";"2013-06-29 00:00:00";72.64043;11.54146;45.8;94.6;16.00542;4.15724;5.7;26.5
"2013-06-29 00:00:00";"2013-06-30 00:00:00";;;;;;;;
